Sr.No,Round ,Institute ,PG Program ,Group ,Category ,Max GATE Score ,Min GATE Score 
751,National Spot Round,"International Institute of Information Technology, Naya Raipur",Computer Science & Engineering,Group 1,OPEN,435,432
752,National Spot Round,"International Institute of Information Technology, Naya Raipur",Computer Science & Engineering,Group 1,SC,254,254
753,National Spot Round,Indian Institute of Information Technology Tiruchirappalli,Computer Science & Engineering,Group 1,SC,313,264
754,National Spot Round,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science & Engineering,Group 1,OBC-NCL,316,316
755,National Spot Round,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science & Engineering,Group 1,EWS,335,335
756,National Spot Round,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science & Engineering,Group 1,OPEN,410,407
757,National Spot Round,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science & Engineering,Group 1,ST,197,197
758,National Spot Round,"Indian Institute of Information Technology, Pune",Computer Science & Engineering,Group 1,OBC-NCL,448,448
759,National Spot Round,Indian Institute of Information Technology Tiruchirappalli,Computer Science & Engineering,Group 1,OBC-NCL,409,364
760,National Spot Round,Indian Institute of Information Technology Tiruchirappalli,Computer Science & Engineering,Group 1,EWS,397,397
761,National Spot Round,Indian Institute of Information Technology Tiruchirappalli,Computer Science & Engineering,Group 1,OPEN,473,412
762,National Spot Round,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Computer Science & Engineering,Group 1,OBC-NCL,414,400
763,National Spot Round,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Computer Science & Engineering,Group 1,EWS,448,433
764,National Spot Round,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Computer Science & Engineering,Group 1,OPEN,532,464
765,National Spot Round,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Computer Science & Engineering,Group 1,SC,324,324
766,National Spot Round,"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science & Engineering,Group 1,EWS,539,489
767,National Spot Round,"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science & Engineering,Group 1,OPEN,579,564
768,National Spot Round,"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science & Engineering,Group 1,ST,301,301
769,National Spot Round,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,Group 1,OBC-NCL,568,552
770,National Spot Round,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,Group 1,EWS,569,542
771,National Spot Round,"Visvesvaraya National Institute of Technology, Nagpur",Computer Science & Engineering,Group 1,OPEN,597,585
772,National Spot Round,"National Institute of Technology, Warangal",Computer Science & Engineering,Group 1,OBC-NCL,698,661
773,National Spot Round,"National Institute of Technology, Warangal",Computer Science & Engineering,Group 1,EWS,706,702
774,National Spot Round,"National Institute of Technology, Warangal",Computer Science & Engineering,Group 1,OPEN,727,727
775,National Spot Round,"Sardar Vallabhbhai National Institute of Technology, Surat",Computer Science & Engineering,Group 1,OBC-NCL,536,526
776,National Spot Round,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,Group 1,OBC-NCL,685,675
777,National Spot Round,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,Group 1,EWS,718,710
778,National Spot Round,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,Group 1,OPEN,743,731
779,National Spot Round,"National Institute of Technology, Tiruchirappalli",Computer Science & Engineering,Group 1,SC,542,531
780,National Spot Round,"National Institute of Technology, Silchar",Computer Science & Engineering,Group 1,OPEN,516,503
781,National Spot Round,"National Institute of Technology, Silchar",Computer Science & Engineering,Group 1,SC,339,339
782,National Spot Round,"National Institute of Technology, Srinagar",Computer Science & Engineering,Group 1,OBC-NCL,356,323
783,National Spot Round,"National Institute of Technology, Srinagar",Computer Science & Engineering,Group 1,EWS,373,373
784,National Spot Round,"National Institute of Technology, Srinagar",Computer Science & Engineering,Group 1,OPEN,431,420
785,National Spot Round,"National Institute of Technology, Srinagar",Computer Science & Engineering,Group 1,SC,291,291
786,National Spot Round,"National Institute of Technology, Manipur",Computer Science & Engineering,Group 1,OPEN,389,357
787,National Spot Round,National Institute of Technology Mizoram,Computer Science & Engineering,Group 1,OBC-NCL,327,327
788,National Spot Round,National Institute of Technology Mizoram,Computer Science & Engineering,Group 1,OPEN,357,350
789,National Spot Round,National Institute of Technology Mizoram,Computer Science & Engineering,Group 1,SC,256,256
790,National Spot Round,"National Institute of Technology, Silchar",Computer Science & Engineering,Group 1,OBC-NCL,477,446
791,National Spot Round,"National Institute of Technology, Silchar",Computer Science & Engineering,Group 1,EWS,468,468
792,National Spot Round,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,SC,264,264
793,National Spot Round,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,Group 1,OBC-NCL,527,527
794,National Spot Round,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,Group 1,EWS,512,481
795,National Spot Round,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,Group 1,OPEN,577,556
796,National Spot Round,"National Institute of Technology, Manipur",Computer Science & Engineering,Group 1,OBC-NCL,323,323
797,National Spot Round,"National Institute of Technology, Manipur",Computer Science & Engineering,Group 1,EWS,344,344
798,National Spot Round,National Institute of Technology Puducherry,Computer Science & Engineering,Group 1,EWS,407,407
799,National Spot Round,National Institute of Technology Puducherry,Computer Science & Engineering,Group 1,OPEN,539,496
800,National Spot Round,National Institute of Technology Puducherry,Computer Science & Engineering,Group 1,SC,368,368
801,National Spot Round,National Institute of Technology Puducherry,Computer Science & Engineering,Group 1,ST,260,260
802,National Spot Round,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,OBC-NCL,334,323
803,National Spot Round,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,OPEN,384,360
804,National Spot Round,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,EWS,364,364
805,National Spot Round,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,OPEN,424,387
806,National Spot Round,National Institute of Technology Nagaland,Computer Science & Engineering,Group 1,OBC-NCL,327,327
807,National Spot Round,National Institute of Technology Nagaland,Computer Science & Engineering,Group 1,OPEN,350,350
808,National Spot Round,National Institute of Technology Nagaland,Computer Science & Engineering,Group 1,SC,256,235
809,National Spot Round,National Institute of Technology Puducherry,Computer Science & Engineering,Group 1,OBC-NCL,426,426
810,National Spot Round,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,SC,328,328
811,National Spot Round,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,OBC-NCL,668,655
812,National Spot Round,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,EWS,698,688
813,National Spot Round,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,OPEN,722,721
814,National Spot Round,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,SC,502,499
815,National Spot Round,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,OBC-NCL,356,353
816,National Spot Round,National Institute of Technology Goa,Computer Science & Engineering,Group 1,OBC-NCL,473,450
817,National Spot Round,National Institute of Technology Goa,Computer Science & Engineering,Group 1,EWS,446,443
818,National Spot Round,National Institute of Technology Goa,Computer Science & Engineering,Group 1,OPEN,602,487
819,National Spot Round,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,OBC-NCL,463,452
820,National Spot Round,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,EWS,466,466
821,National Spot Round,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,OPEN,516,516
822,National Spot Round,National Institute of Technology Durgapur,Computer Science & Engineering,Group 1,OBC-NCL,542,514
823,National Spot Round,National Institute of Technology Durgapur,Computer Science & Engineering,Group 1,EWS,483,483
824,National Spot Round,National Institute of Technology Durgapur,Computer Science & Engineering,Group 1,OPEN,556,552
825,National Spot Round,National Institute of Technology Durgapur,Computer Science & Engineering,Group 1,SC,418,347
826,National Spot Round,National Institute of Technology Durgapur,Computer Science & Engineering,Group 1,ST,283,283
827,National Spot Round,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,OPEN,681,641
828,National Spot Round,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,SC,463,451
829,National Spot Round,National Institute of Technology Delhi,Computer Science & Engineering,Group 1,OBC-NCL,535,527
830,National Spot Round,National Institute of Technology Delhi,Computer Science & Engineering,Group 1,OPEN,605,605
831,National Spot Round,National Institute of Technology Delhi,Computer Science & Engineering,Group 1,SC,400,400
832,National Spot Round,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,Group 1,OPEN,638,635
833,National Spot Round,Malaviya National Institute of Technology Jaipur,Computer Science & Engineering,Group 1,SC,440,440
834,National Spot Round,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,OBC-NCL,610,597
835,National Spot Round,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,SC,456,456
836,National Spot Round,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,OBC-NCL,606,596
837,National Spot Round,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,EWS,606,572
838,National Spot Round,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,Group 1,OBC-NCL,390,390
839,National Spot Round,"National Institute of Technology, Rourkela",Computer Science,Group 1,OBC-NCL,622,602
840,National Spot Round,"National Institute of Technology, Rourkela",Computer Science,Group 1,EWS,631,618
841,National Spot Round,"National Institute of Technology, Rourkela",Computer Science,Group 1,OPEN,656,645
842,National Spot Round,"National Institute of Technology, Rourkela",Computer Science,Group 1,SC,477,459
843,National Spot Round,"Indian Institute of Information Technology, Lucknow",Computer Science,Group 1,OBC-NCL,510,479
844,National Spot Round,University of Hyderabad,Computer Science,Group 1,EWS,364,364
845,National Spot Round,University of Hyderabad,Computer Science,Group 1,OPEN,552,440
846,National Spot Round,"Indian Institute of Information Technology, Lucknow",Computer Science,Group 1,EWS,456,436
847,National Spot Round,"Indian Institute of Information Technology, Lucknow",Computer Science,Group 1,OPEN,580,523
848,National Spot Round,"Indian Institute of Information Technology, Lucknow",Computer Science,Group 1,SC,335,317
849,National Spot Round,"Indian Institute of Information Technology, Lucknow",Computer Science,Group 1,ST,256,256
850,National Spot Round,University of Hyderabad,Computer Science,Group 1,OBC-NCL,377,368
851,National Spot Round,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,OBC-NCL,519,510
852,National Spot Round,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,EWS,531,493
853,National Spot Round,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,OPEN,579,562
854,National Spot Round,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,SC,389,389
855,National Spot Round,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,ST,311,311
856,National Spot Round,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science and Engineering (Cyber Security),Group 1,OPEN,393,384
857,National Spot Round,Maulana Azad National Institute of Technology Bhopal,Computer Networking,Group 1,OBC-NCL,443,436
858,National Spot Round,Maulana Azad National Institute of Technology Bhopal,Computer Networking,Group 1,OPEN,498,487
859,National Spot Round,"Punjab Engineering College, Chandigarh",Electrical Engineering,Group 1,SC,311,311
860,National Spot Round,National Institute of Technology Hamirpur,Electrical Engineering (Signal Processing & Control),Group 1,SC,252,252
861,National Spot Round,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,OBC-NCL,526,499
862,National Spot Round,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,OPEN,560,560
863,National Spot Round,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,SC,350,339
864,National Spot Round,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,Group 1,OBC-NCL,335,335
865,National Spot Round,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,Group 1,OPEN,443,407
866,National Spot Round,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,Group 1,SC,266,266
867,National Spot Round,"Indian Institute of Information Technology, Bhagalpur, Bihar",Artificial Intelligence & Data Science,Group 1,OBC-NCL,342,331
868,National Spot Round,"Indian Institute of Information Technology, Bhagalpur, Bihar",Artificial Intelligence & Data Science,Group 1,OPEN,397,397
Showing 1 to 868 of 868 entriesPrevious1Next,,,,,,,
Terms and Conditions ,,,,,,,
Hyperlink Policy ,,,,,,,
Privacy Policy ,,,,,,,
Copyright Policy ,,,,,,,
Disclaimer ,,,,,,,
Content Owned and Maintained by Centralized Counselling for M.Tech/M.Arch/M.Plan Admissions.,,,,,,,
"Designed, Developed and Hosted by National Informatics Centre,",,,,,,,
"Ministry of Electronics & Information Technology, Government of India",,,,,,,
      ,,,,,,,
