Sr.No,Round ,Institute ,PG Program ,Group ,Category ,Max GATE Score ,Min GATE Score 
841,Special Round 1,National Institute of Technology Delhi,Power & Energy Systems,Group 1,OPEN,354,354
842,Special Round 1,National Institute of Technology Delhi,Power & Energy Systems,Group 1,SC,284,284
843,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Power & Energy Systems,Group 1,OBC-NCL,460,413
844,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Power & Energy Systems,Group 1,EWS,417,417
845,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Power & Energy Systems,Group 1,OPEN,480,460
846,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Power & Energy Systems,Group 1,SC,350,332
847,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Power & Energy Systems,Group 1,ST,275,275
848,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Power & Energy Systems,Group 1,OBC-NCL,328,326
849,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Power & Energy Systems,Group 1,SC,291,291
850,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Power & Energy Systems,Group 1,ST,266,266
851,Special Round 1,National Institute of Technology Goa,Power Electronics & Power Systems,Group 1,OBC-NCL,342,323
852,Special Round 1,National Institute of Technology Goa,Power Electronics & Power Systems,Group 1,SC,271,268
853,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Sensor Technology,Group 1,OPEN,370,357
854,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Sensor Technology,Group 1,SC,237,233
855,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Quantum Computing,Group 1,OBC-NCL,362,349
856,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Quantum Computing,Group 1,EWS,370,370
857,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Quantum Computing,Group 1,OPEN,460,417
858,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Quantum Computing,Group 1,SC,291,280
859,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Radar and Communications),Group 1,OPEN,373,360
860,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (VLSI and Embedded System),Group 1,OBC-NCL-PwD,256,256
861,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (VLSI and Embedded System),Group 1,OPEN,483,420
862,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (VLSI and Embedded System),Group 1,SC,291,287
863,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (VLSI and Embedded System),Group 1,OBC-NCL,397,390
864,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Mechanical Engineering (Mechanical System Design),Group 1,OPEN,421,421
865,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Modeling and Simulation,Group 1,OBC-NCL,346,327
866,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Modeling and Simulation,Group 1,EWS,330,330
867,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Modeling and Simulation,Group 1,OPEN,448,350
868,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Modeling and Simulation,Group 1,SC,281,272
869,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Technology Management,Group 1,OBC-NCL,343,337
870,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Data Science,Group 1,OBC-NCL,556,531
871,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Data Science,Group 1,EWS,539,539
872,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Data Science,Group 1,OPEN,585,564
873,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Data Science,Group 1,SC,389,377
874,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Data Science,Group 1,ST,278,278
875,Special Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Data Science,Group 1,OBC-NCL,434,418
876,Special Round 1,"Indian Institute of Information Technology, Vadodara, Gandhinagar Campus",Data Science,Group 1,SC,299,289
877,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Data Science,Group 1,OBC-NCL,460,446
878,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Data Science,Group 1,EWS,429,429
879,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Data Science,Group 1,OPEN,505,479
880,Special Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Data Science,Group 1,SC,324,310
881,Special Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Data Science,Group 1,EWS,431,427
882,Special Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Data Science,Group 1,OPEN,509,471
883,Special Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Data Science,Group 1,SC,319,319
884,Special Round 1,"Indian Institute of Information Technology, Vadodara, Gandhinagar Campus",Data Science,Group 1,OBC-NCL,393,377
885,Special Round 1,"Indian Institute of Information Technology, Vadodara, Gandhinagar Campus",Data Science,Group 1,EWS,389,381
886,Special Round 1,"Indian Institute of Information Technology, Vadodara, Gandhinagar Campus",Data Science,Group 1,OPEN,483,433
887,Special Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",M.Tech. Robotics and Automation,Group 1,EWS,321,321
888,Special Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",M.Tech. Robotics and Automation,Group 1,OPEN,368,368
889,Special Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",M.Tech. Robotics and Automation,Group 1,SC,269,269
890,Special Round 1,"National Institute of Technology, Silchar",RF and Terahertz Communications,Group 1,OBC-NCL,329,329
891,Special Round 1,"National Institute of Technology, Silchar",RF and Terahertz Communications,Group 1,EWS,327,327
892,Special Round 1,"National Institute of Technology, Silchar",RF and Terahertz Communications,Group 1,OPEN,366,350
893,Special Round 1,"National Institute of Technology, Silchar",RF and Terahertz Communications,Group 1,SC,256,246
894,Special Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Renewable Energy,Group 1,OPEN,406,358
895,Special Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Renewable Energy,Group 1,SC,252,252
896,Special Round 1,Malaviya National Institute of Technology Jaipur,Renewable Energy,Group 1,OBC-NCL,345,315
897,Special Round 1,Malaviya National Institute of Technology Jaipur,Renewable Energy,Group 1,EWS,361,361
898,Special Round 1,Malaviya National Institute of Technology Jaipur,Renewable Energy,Group 1,OPEN,416,362
899,Special Round 1,Malaviya National Institute of Technology Jaipur,Renewable Energy,Group 1,SC,334,334
900,Special Round 1,Malaviya National Institute of Technology Jaipur,Renewable Energy,Group 1,ST,218,218
901,Special Round 1,"National Institute of Technology, Silchar",Renewable Energy,Group 1,OPEN,354,354
902,Special Round 1,"National Institute of Technology, Silchar",Renewable Energy,Group 1,SC,279,279
903,Special Round 1,"National Institute of Technology, Srinagar",Microelectronics,Group 1,OPEN,370,350
904,Special Round 1,"National Institute of Technology, Srinagar",Microelectronics,Group 1,SC,264,264
905,Special Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,Group 1,OBC-NCL,502,477
906,Special Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,Group 1,EWS,499,499
907,Special Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,Group 1,OPEN,535,514
908,Special Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,Group 1,SC,374,357
909,Special Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,Group 1,ST,264,264
910,Special Round 1,National Institute of Technology Agartala,Data Science & Engineering,Group 1,OBC-NCL,417,398
911,Special Round 1,"National Institute of Technology, Silchar",Data Science & Engineering,Group 1,ST,318,318
912,Special Round 1,National Institute of Technology Patna,Data Science & Engineering,Group 1,EWS,460,448
913,Special Round 1,National Institute of Technology Patna,Data Science & Engineering,Group 1,OPEN,532,495
914,Special Round 1,National Institute of Technology Patna,Data Science & Engineering,Group 1,SC,373,346
915,Special Round 1,"National Institute of Technology, Silchar",Data Science & Engineering,Group 1,OBC-NCL,486,473
916,Special Round 1,"National Institute of Technology, Silchar",Data Science & Engineering,Group 1,OPEN,527,527
917,Special Round 1,"National Institute of Technology, Silchar",Data Science & Engineering,Group 1,SC,368,344
918,Special Round 1,National Institute of Technology Agartala,Data Science & Engineering,Group 1,EWS,413,413
919,Special Round 1,National Institute of Technology Agartala,Data Science & Engineering,Group 1,OPEN,456,448
920,Special Round 1,National Institute of Technology Patna,Data Science & Engineering,Group 1,OBC-NCL,479,460
921,Special Round 1,"Indian Institute of Information Technology, Una",Computer Science & Engineering with Specialization in Data Science/Cyber Security,Group 1,OBC-NCL,373,356
922,Special Round 1,"Indian Institute of Information Technology, Una",Computer Science & Engineering with Specialization in Data Science/Cyber Security,Group 1,EWS,364,354
923,Special Round 1,"Indian Institute of Information Technology, Una",Computer Science & Engineering with Specialization in Data Science/Cyber Security,Group 1,OPEN,444,426
924,Special Round 1,"Indian Institute of Information Technology, Una",Computer Science & Engineering with Specialization in Data Science/Cyber Security,Group 1,SC,266,260
925,Special Round 1,"Indian Institute of Information Technology, Kota",Computer Science and Engineering with Specialization in Artificial Intelligence and Data Science,Group 1,OBC-NCL,420,413
926,Special Round 1,"Indian Institute of Information Technology, Kota",Computer Science and Engineering with Specialization in Artificial Intelligence and Data Science,Group 1,EWS,420,418
927,Special Round 1,"Indian Institute of Information Technology, Kota",Computer Science and Engineering with Specialization in Artificial Intelligence and Data Science,Group 1,OPEN,530,427
928,Special Round 1,"Indian Institute of Information Technology, Kota",Computer Science and Engineering with Specialization in Artificial Intelligence and Data Science,Group 1,SC,314,264
929,Special Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Signal Processing and Machine Learning,Group 1,OBC-NCL,354,346
930,Special Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Signal Processing and Machine Learning,Group 1,EWS,342,327
931,Special Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Signal Processing and Machine Learning,Group 1,OPEN,401,385
932,Special Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Signal Processing and Machine Learning,Group 1,SC,261,256
933,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,OBC-NCL,597,582
934,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 2,OBC-NCL,487,464
935,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 2,ST,291,291
936,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,EWS,581,549
937,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 2,EWS,483,483
938,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,OPEN,622,602
939,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 2,OPEN,522,491
940,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 2,SC,345,335
941,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,ST,339,339
942,Special Round 1,"National Institute of Technology, Silchar",Structural Dynamics & Earthquake Engineering,Group 1,SC,245,245
943,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Structural Dynamics & Earthquake Engineering,Group 1,EWS,378,378
944,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Structural Dynamics & Earthquake Engineering,Group 1,OPEN,427,382
945,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Structural Dynamics & Earthquake Engineering,Group 1,SC,279,272
946,Special Round 1,"National Institute of Technology, Rourkela",Software Engineering,Group 1,OBC-NCL,612,597
947,Special Round 1,"National Institute of Technology, Rourkela",Software Engineering,Group 1,EWS,622,605
948,Special Round 1,"National Institute of Technology, Rourkela",Software Engineering,Group 1,OPEN,643,622
949,Special Round 1,"National Institute of Technology, Rourkela",Software Engineering,Group 1,SC,489,463
950,Special Round 1,"National Institute of Technology, Rourkela",Software Engineering,Group 1,ST,341,341
951,Special Round 1,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Structural and Construction Engineering,Group 1,SC,264,247
952,Special Round 1,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,Group 1,OBC-NCL,516,498
953,Special Round 1,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,Group 1,EWS,518,518
954,Special Round 1,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,Group 1,OPEN,546,539
955,Special Round 1,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,Group 1,SC,381,381
956,Special Round 1,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,Group 1,ST,278,278
957,Special Round 1,"National Institute of Technology, Rourkela",Signal & Image Processing,Group 1,OBC-NCL,522,485
958,Special Round 1,"National Institute of Technology, Rourkela",Signal & Image Processing,Group 1,EWS,522,448
959,Special Round 1,"National Institute of Technology, Rourkela",Signal & Image Processing,Group 1,OPEN,574,523
960,Special Round 1,"National Institute of Technology, Rourkela",Signal & Image Processing,Group 1,SC,435,435
961,Special Round 1,National Institute of Technology Delhi,Mathematics & Computing (MC),Group 1,OBC-NCL,493,486
962,Special Round 1,National Institute of Technology Delhi,Mathematics & Computing (MC),Group 1,EWS,493,493
963,Special Round 1,National Institute of Technology Delhi,Mathematics & Computing (MC),Group 1,OPEN,589,548
964,Special Round 1,"National Institute of Technology, Silchar",Communication & Signal Processing,Group 1,OBC-NCL,364,334
965,Special Round 1,"National Institute of Technology, Silchar",Communication & Signal Processing,Group 1,EWS,357,326
966,Special Round 1,"National Institute of Technology, Silchar",Communication & Signal Processing,Group 1,OPEN,427,381
967,Special Round 1,"National Institute of Technology, Silchar",Communication & Signal Processing,Group 1,SC,273,268
968,Special Round 1,"National Institute of Technology, Srinagar",Communication & Signal Processing,Group 1,OPEN,446,406
969,Special Round 1,"National Institute of Technology, Srinagar",Communication & Signal Processing,Group 1,SC,252,252
970,Special Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Communication & Signal Processing,Group 1,OBC-NCL,322,322
971,Special Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Communication & Signal Processing,Group 1,OPEN,393,370
972,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Signal Processing,Group 1,OBC-NCL,444,428
973,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Signal Processing,Group 1,EWS,452,452
974,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Signal Processing,Group 1,OPEN,571,459
975,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Signal Processing,Group 1,SC,307,307
976,Special Round 1,National Institute of Technology Calicut,Signal Processing,Group 1,OBC-NCL,463,448
977,Special Round 1,National Institute of Technology Calicut,Signal Processing,Group 1,EWS,414,393
978,Special Round 1,National Institute of Technology Calicut,Signal Processing,Group 1,OPEN,483,475
979,Special Round 1,National Institute of Technology Calicut,Signal Processing,Group 1,SC,303,303
980,Special Round 1,Malaviya National Institute of Technology Jaipur,Structural Engineering,Group 1,OBC-NCL,393,393
981,Special Round 1,Malaviya National Institute of Technology Jaipur,Structural Engineering,Group 1,OPEN,482,438
982,Special Round 1,Malaviya National Institute of Technology Jaipur,Structural Engineering,Group 1,SC,294,279
983,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Structural Engineering,Group 1,OBC-NCL,345,326
984,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Structural Engineering,Group 1,EWS,337,337
985,Special Round 1,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Structural Engineering,Group 1,SC,253,253
986,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Structural Engineering,Group 1,OBC-NCL,382,374
987,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Structural Engineering,Group 1,EWS,367,367
988,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Structural Engineering,Group 1,OPEN,442,408
989,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Structural Engineering,Group 1,SC,328,306
990,Special Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Structural Engineering,Group 1,SC,284,284
991,Special Round 1,"National Institute of Technology, Tiruchirappalli",Structural Engineering,Group 1,SC,393,378
992,Special Round 1,"National Institute of Technology, Tiruchirappalli",Structural Engineering,Group 1,ST,298,298
993,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Structural Engineering,Group 1,OBC-NCL,341,317
994,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Structural Engineering,Group 1,EWS,336,321
995,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Structural Engineering,Group 1,OPEN,397,370
996,Special Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Structural Engineering,Group 1,SC,283,279
997,Special Round 1,"National Institute of Technology, Srinagar",Structural Engineering,Group 1,OPEN,385,382
998,Special Round 1,"National Institute of Technology, Srinagar",Structural Engineering,Group 1,SC,265,265
999,Special Round 1,"National Institute of Technology, Srinagar",Structural Engineering,Group 1,ST,253,253
1000,Special Round 1,"National Institute of Technology, Tiruchirappalli",Structural Engineering,Group 1,OBC-NCL,502,465
1001,Special Round 1,"National Institute of Technology, Tiruchirappalli",Structural Engineering,Group 1,EWS,427,427
1002,Special Round 1,"National Institute of Technology, Tiruchirappalli",Structural Engineering,Group 1,OPEN,532,507
1003,Special Round 1,"National Institute of Technology, Kurukshetra",Structural Engineering,Group 1,SC,277,277
1004,Special Round 1,"National Institute of Technology, Rourkela",Structural Engineering,Group 1,OBC-NCL,416,382
1005,Special Round 1,"National Institute of Technology, Rourkela",Structural Engineering,Group 1,EWS,363,363
1006,Special Round 1,"National Institute of Technology, Rourkela",Structural Engineering,Group 1,OPEN,446,427
1007,Special Round 1,"National Institute of Technology, Rourkela",Structural Engineering,Group 1,SC,403,284
1008,Special Round 1,"National Institute of Technology, Rourkela",Structural Engineering,Group 1,ST,264,258
1009,Special Round 1,National Institute of Technology Patna,Structural Engineering,Group 1,OPEN,480,367
1010,Special Round 1,National Institute of Technology Patna,Structural Engineering,Group 1,SC,266,266
1011,Special Round 1,"National Institute of Technology, Jamshedpur",Structural Engineering,Group 1,SC,268,268
1012,Special Round 1,"National Institute of Technology, Jamshedpur",Structural Engineering,Group 1,ST,245,245
1013,Special Round 1,"National Institute of Technology, Kurukshetra",Structural Engineering,Group 1,OBC-NCL,328,328
1014,Special Round 1,"National Institute of Technology, Kurukshetra",Structural Engineering,Group 1,OPEN,603,603
1015,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,Group 1,OBC-NCL,472,450
1016,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,Group 1,EWS,419,415
1017,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,Group 1,OPEN,511,483
1018,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,Group 1,SC,344,332
1019,Special Round 1,National Institute of Technology Meghalaya,Structural Engineering,Group 1,SC,258,258
1020,Special Round 1,National Institute of Technology Patna,Structural Engineering,Group 1,OBC-NCL,352,352
1021,Special Round 1,National Institute of Technology Calicut,Structural Engineering,Group 1,EWS,363,359
1022,Special Round 1,National Institute of Technology Calicut,Structural Engineering,Group 1,OPEN,475,449
1023,Special Round 1,National Institute of Technology Calicut,Structural Engineering,Group 1,SC,340,299
1024,Special Round 1,National Institute of Technology Durgapur,Structural Engineering,Group 1,OBC-NCL,328,321
1025,Special Round 1,National Institute of Technology Durgapur,Structural Engineering,Group 1,OPEN,359,359
1026,Special Round 1,National Institute of Technology Durgapur,Structural Engineering,Group 1,SC,275,275
1027,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Structural Engineering,Group 1,OPEN,370,359
1028,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Structural Engineering,Group 1,ST,260,260
1029,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Structural Engineering,Group 1,OBC-NCL,393,370
1030,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Structural Engineering,Group 1,OPEN,419,408
1031,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Structural Engineering,Group 1,SC,288,288
1032,Special Round 1,National Institute of Technology Calicut,Structural Engineering,Group 1,OBC-NCL,434,423
1033,Special Round 1,National Institute of Technology Hamirpur,Sustainable Architecture,Group 1,OBC-NCL,288,288
1034,Special Round 1,National Institute of Technology Hamirpur,Sustainable Architecture,Group 1,OPEN,378,378
1035,Special Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech (Bioinformatics),Group 1,OBC-NCL,356,335
1036,Special Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech (Bioinformatics),Group 1,EWS,413,413
1037,Special Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech (Bioinformatics),Group 1,OPEN,487,464
1038,Special Round 1,Malaviya National Institute of Technology Jaipur,Transportation Engineering,Group 1,OBC-NCL,325,322
1039,Special Round 1,Malaviya National Institute of Technology Jaipur,Transportation Engineering,Group 1,OPEN,370,359
1040,Special Round 1,Malaviya National Institute of Technology Jaipur,Transportation Engineering,Group 1,SC,256,256
1041,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Transportation Engineering,Group 1,OPEN,363,359
1042,Special Round 1,Maulana Azad National Institute of Technology Bhopal,Transportation Engineering,Group 1,SC,246,246
1043,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Transportation Engineering,Group 1,OBC-NCL,344,344
1044,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Transportation Engineering,Group 1,OPEN,513,355
1045,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Transportation Engineering,Group 1,SC,262,262
1046,Special Round 1,"National Institute of Technology, Silchar",Transportation Engineering,Group 1,SC,250,250
1047,Special Round 1,"National Institute of Technology, Silchar",Transportation Engineering,Group 1,ST,328,328
1048,Special Round 1,"National Institute of Technology, Warangal",Transportation Engineering,Group 1,OBC-NCL,381,367
1049,Special Round 1,"National Institute of Technology, Warangal",Transportation Engineering,Group 1,EWS,318,318
1050,Special Round 1,"National Institute of Technology, Warangal",Transportation Engineering,Group 1,OPEN,468,393
1051,Special Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Transportation Engineering,Group 1,OBC-NCL,325,325
1052,Special Round 1,"National Institute of Technology, Kurukshetra",Transportation Engineering,Group 1,OBC-NCL,325,325
1053,Special Round 1,"National Institute of Technology, Kurukshetra",Transportation Engineering,Group 1,OPEN,366,366
1054,Special Round 1,"National Institute of Technology, Kurukshetra",Transportation Engineering,Group 1,SC,302,302
1055,Special Round 1,"National Institute of Technology, Rourkela",Transportation Engineering,Group 1,OBC-NCL,363,337
1056,Special Round 1,"National Institute of Technology, Rourkela",Transportation Engineering,Group 1,OPEN,389,370
1057,Special Round 1,"National Institute of Technology, Rourkela",Transportation Engineering,Group 1,SC,291,291
1058,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,Group 1,SC,355,283
1059,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,Group 1,ST,275,275
1060,Special Round 1,National Institute of Technology Patna,Transportation Engineering,Group 1,OBC-NCL,322,322
1061,Special Round 1,National Institute of Technology Patna,Transportation Engineering,Group 1,EWS,344,344
1062,Special Round 1,National Institute of Technology Patna,Transportation Engineering,Group 1,OPEN,351,351
1063,Special Round 1,National Institute of Technology Patna,Transportation Engineering,Group 1,SC,297,297
1064,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Transportation Engineering,Group 1,OPEN,370,355
1065,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Transportation Engineering,Group 1,SC,292,292
1066,Special Round 1,National Institute of Technology Agartala,Transportation Engineering,Group 1,SC,287,287
1067,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,Group 1,OBC-NCL,404,378
1068,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,Group 1,EWS,397,333
1069,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,Group 1,OPEN,446,419
1070,Special Round 1,National Institute of Technology Patna,Thermal & Fluids Engineering,Group 1,OBC-NCL,327,327
1071,Special Round 1,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,Group 1,OBC-NCL,412,385
1072,Special Round 1,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,Group 1,EWS,374,363
1073,Special Round 1,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,Group 1,OPEN,460,442
1074,Special Round 1,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,Group 1,SC,355,355
1075,Special Round 1,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,Group 1,ST,268,268
1076,Special Round 1,Malaviya National Institute of Technology Jaipur,Thermal Engineering,Group 1,OPEN,406,366
1077,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Thermal Engineering,Group 1,OBC-NCL,321,321
1078,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Thermal Engineering,Group 1,EWS,314,314
1079,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,Group 1,OBC-NCL,432,397
1080,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,Group 1,EWS,362,362
1081,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,Group 1,OPEN,508,483
1082,Special Round 1,"National Institute of Technology, Silchar",Thermal Engineering,Group 1,OBC-NCL,328,328
1083,Special Round 1,"National Institute of Technology, Warangal",Thermal Engineering,Group 1,OBC-NCL,449,387
1084,Special Round 1,"National Institute of Technology, Warangal",Thermal Engineering,Group 1,EWS,359,359
1085,Special Round 1,"National Institute of Technology, Warangal",Thermal Engineering,Group 1,OPEN,483,456
1086,Special Round 1,"National Institute of Technology, Warangal",Thermal Engineering,Group 1,SC,394,259
1087,Special Round 1,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,Group 1,SC,265,245
1088,Special Round 1,"National Institute of Technology, Rourkela",Thermal Engineering,Group 1,OBC-NCL,355,338
1089,Special Round 1,"National Institute of Technology, Rourkela",Thermal Engineering,Group 1,OPEN,450,385
1090,Special Round 1,"National Institute of Technology, Rourkela",Thermal Engineering,Group 2,OPEN,353,352
1091,Special Round 1,"National Institute of Technology, Rourkela",Thermal Engineering,Group 2,SC,273,273
1092,Special Round 1,"National Institute of Technology, Rourkela",Thermal Engineering,Group 3,SC,253,228
1093,Special Round 1,"National Institute of Technology, Kurukshetra",Power System,Group 1,OBC-NCL,322,322
1094,Special Round 1,"National Institute of Technology, Kurukshetra",Power System,Group 1,SC,334,301
1095,Special Round 1,Motilal Nehru National Institute of Technology Allahabad,Power System,Group 1,OBC-NCL,350,330
