Sr.No,Round ,Institute ,PG Program ,Group ,Category ,Max GATE Score ,Min GATE Score 
961,Special Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (VLSI and Embedded System),Group 1,EWS,350,350
962,Special Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (VLSI and Embedded System),Group 1,OPEN,412,412
963,Special Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Modeling and Simulation,Group 1,OPEN,350,350
964,Special Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Modeling and Simulation,Group 1,SC,258,258
965,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Data Science,Group 1,OBC-NCL,529,518
966,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Data Science,Group 1,OPEN,562,561
967,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Data Science,Group 1,SC,373,373
968,Special Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Data Science,Group 1,OBC-NCL,418,417
969,Special Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Data Science,Group 1,EWS,413,413
970,Special Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Data Science,Group 1,OPEN,467,466
971,Special Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Data Science,Group 1,OPEN,475,466
972,Special Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Data Science,Group 1,SC,299,295
973,Special Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Data Science,Group 1,SC,304,304
974,Special Round 2,"Indian Institute of Information Technology, Vadodara, Gandhinagar Campus",Data Science,Group 1,OBC-NCL,377,377
975,Special Round 2,"Indian Institute of Information Technology, Vadodara, Gandhinagar Campus",Data Science,Group 1,EWS,354,354
976,Special Round 2,"Indian Institute of Information Technology, Vadodara, Gandhinagar Campus",Data Science,Group 1,OPEN,428,426
977,Special Round 2,National Institute of Technology Calicut,Instrumentation & Control Systems,Group 1,OBC-NCL,326,322
978,Special Round 2,National Institute of Technology Calicut,Instrumentation & Control Systems,Group 1,OPEN,374,370
979,Special Round 2,National Institute of Technology Calicut,Instrumentation & Control Systems,Group 2,OPEN,367,367
980,Special Round 2,National Institute of Technology Calicut,Instrumentation & Control Systems,Group 1,SC,275,275
981,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Information Security,Group 1,OBC-NCL,499,493
982,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Information Security,Group 1,EWS,464,464
983,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Information Security,Group 1,OPEN,552,552
984,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Information Security,Group 1,OBC-NCL,585,579
985,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Information Security,Group 1,EWS,585,585
986,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Information Security,Group 1,OPEN,618,615
987,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Information Security,Group 1,SC,435,431
988,Special Round 2,"National Institute of Technology, Rourkela",Information Security,Group 1,OBC-NCL,612,597
989,Special Round 2,"National Institute of Technology, Rourkela",Information Security,Group 1,EWS,588,588
990,Special Round 2,"National Institute of Technology, Rourkela",Information Security,Group 1,OPEN,628,625
991,Special Round 2,"National Institute of Technology, Rourkela",Information Security,Group 1,SC,450,440
992,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Information Technology,Group 1,OBC-NCL,625,622
993,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Information Technology,Group 1,EWS,655,655
994,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Information Technology,Group 1,OPEN,672,664
995,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Information Technology,Group 1,SC,489,489
996,Special Round 2,National Institute of Technology Raipur,Information Technology,Group 1,OBC-NCL,436,436
997,Special Round 2,"Indian Institute of Information Technology, Vadodara, Gandhinagar Campus",Data Science,Group 1,SC,264,264
998,Special Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Data Science,Group 1,OBC-NCL,436,420
999,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,Group 1,OBC-NCL,473,466
1000,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,Group 1,EWS,486,468
1001,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,Group 1,OPEN,512,498
1002,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,Group 1,SC,354,342
1003,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,Group 1,ST,258,258
1004,Special Round 2,National Institute of Technology Agartala,Data Science & Engineering,Group 1,OBC-NCL,377,373
1005,Special Round 2,National Institute of Technology Patna,Data Science & Engineering,Group 1,SC,338,334
1006,Special Round 2,"National Institute of Technology, Silchar",Data Science & Engineering,Group 1,OBC-NCL,464,443
1007,Special Round 2,"National Institute of Technology, Silchar",Data Science & Engineering,Group 1,EWS,495,495
1008,Special Round 2,"National Institute of Technology, Silchar",Data Science & Engineering,Group 1,OPEN,516,499
1009,Special Round 2,"National Institute of Technology, Silchar",Data Science & Engineering,Group 1,SC,324,324
1010,Special Round 2,National Institute of Technology Patna,Data Science & Engineering,Group 1,OBC-NCL,450,450
1011,Special Round 2,National Institute of Technology Patna,Data Science & Engineering,Group 1,EWS,446,446
1012,Special Round 2,National Institute of Technology Patna,Data Science & Engineering,Group 1,OPEN,485,485
1013,Special Round 2,National Institute of Technology Agartala,Data Science & Engineering,Group 1,EWS,377,377
1014,Special Round 2,National Institute of Technology Agartala,Data Science & Engineering,Group 1,OPEN,448,448
1015,Special Round 2,National Institute of Technology Agartala,Data Science & Engineering,Group 1,SC,315,315
1016,Special Round 2,"National Institute of Technology, Rourkela",Software Engineering,Group 1,EWS,592,592
1017,Special Round 2,National Institute of Technology Raipur,Information Technology,Group 2,OBC-NCL,443,443
1018,Special Round 2,National Institute of Technology Raipur,Information Technology,Group 2,SC,350,350
1019,Special Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Information Technology,Group 1,OBC-NCL,419,410
1020,Special Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Information Technology,Group 1,EWS,431,431
1021,Special Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Information Technology,Group 1,OPEN,476,466
1022,Special Round 2,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Information Technology,Group 1,OBC-NCL,463,456
1023,Special Round 2,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Information Technology,Group 1,OPEN,483,481
1024,Special Round 2,National Institute of Technology Raipur,Information Technology,Group 3,OBC-NCL,439,439
1025,Special Round 2,National Institute of Technology Raipur,Information Technology,Group 1,EWS,448,448
1026,Special Round 2,National Institute of Technology Raipur,Information Technology,Group 2,EWS,448,448
1027,Special Round 2,National Institute of Technology Raipur,Information Technology,Group 1,OPEN,481,469
1028,Special Round 2,National Institute of Technology Raipur,Information Technology,Group 3,OPEN,456,456
1029,Special Round 2,National Institute of Technology Raipur,Information Technology,Group 1,SC,370,370
1030,Special Round 2,"National Institute of Technology, Tiruchirappalli",Industrial Engineering & Management,Group 1,OBC-NCL,390,390
1031,Special Round 2,"National Institute of Technology, Tiruchirappalli",Industrial Engineering & Management,Group 1,OPEN,473,470
1032,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Industrial Engineering and Data Analytics,Group 1,OBC-NCL,406,393
1033,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Industrial Engineering and Data Analytics,Group 1,EWS,413,380
1034,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Industrial Engineering and Data Analytics,Group 1,OPEN,436,436
1035,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Industrial Engineering and Data Analytics,Group 1,SC,319,319
1036,Special Round 2,"Indian Institute of Information Technology, Una",Computer Science & Engineering with Specialization in Data Science/Cyber Security,Group 1,OBC-NCL,348,343
1037,Special Round 2,"Indian Institute of Information Technology, Una",Computer Science & Engineering with Specialization in Data Science/Cyber Security,Group 1,EWS,339,323
1038,Special Round 2,"Indian Institute of Information Technology, Una",Computer Science & Engineering with Specialization in Data Science/Cyber Security,Group 1,OPEN,423,409
1039,Special Round 2,"Indian Institute of Information Technology, Una",Computer Science & Engineering with Specialization in Data Science/Cyber Security,Group 1,SC,256,256
1040,Special Round 2,"Indian Institute of Information Technology, Kota",Computer Science and Engineering with Specialization in Artificial Intelligence and Data Science,Group 1,OBC-NCL,401,358
1041,Special Round 2,"Indian Institute of Information Technology, Kota",Computer Science and Engineering with Specialization in Artificial Intelligence and Data Science,Group 1,EWS,410,348
1042,Special Round 2,"Indian Institute of Information Technology, Kota",Computer Science and Engineering with Specialization in Artificial Intelligence and Data Science,Group 1,OPEN,420,418
1043,Special Round 2,"Indian Institute of Information Technology, Kota",Computer Science and Engineering with Specialization in Artificial Intelligence and Data Science,Group 1,SC,260,260
1044,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Signal Processing and Machine Learning,Group 1,OBC-NCL,334,323
1045,Special Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Signal Processing and Machine Learning,Group 1,OPEN,377,373
1046,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,OBC-NCL,568,568
1047,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 2,OBC-NCL,463,463
1048,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 2,EWS,479,479
1049,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,OPEN,597,597
1050,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 2,OPEN,491,483
1051,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,SC,435,435
1052,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 2,SC,315,315
1053,Special Round 2,"National Institute of Technology, Rourkela",Software Engineering,Group 1,OBC-NCL,589,569
1054,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 1,OBC-NCL,528,528
1055,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 2,OBC-NCL,515,515
1056,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 3,OBC-NCL,511,504
1057,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 2,OPEN,553,553
1058,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 3,OPEN,539,539
1059,Special Round 2,National Institute of Technology Calicut,Machine Design,Group 1,OBC-NCL,362,359
1060,Special Round 2,National Institute of Technology Calicut,Machine Design,Group 1,EWS,380,380
1061,Special Round 2,National Institute of Technology Calicut,Machine Design,Group 1,OPEN,449,428
1062,Special Round 2,"National Institute of Technology, Warangal",Machine Design,Group 1,OBC-NCL,463,452
1063,Special Round 2,"National Institute of Technology, Warangal",Machine Design,Group 1,OPEN,501,483
1064,Special Round 2,"National Institute of Technology, Tiruchirappalli",Manufacturing Technology,Group 1,OBC-NCL,362,318
1065,Special Round 2,"National Institute of Technology, Tiruchirappalli",Manufacturing Technology,Group 1,OPEN,434,399
1066,Special Round 2,"National Institute of Technology, Tiruchirappalli",Manufacturing Technology,Group 1,SC,232,232
1067,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Microelectronics & VLSI Design,Group 1,OBC-NCL,541,541
1068,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Microelectronics & VLSI Design,Group 1,OPEN,573,573
1069,Special Round 2,National Institute of Technology Calicut,Microelectronics & VLSI Design,Group 1,OBC-NCL,568,565
1070,Special Round 2,National Institute of Technology Calicut,Microelectronics & VLSI Design,Group 1,OPEN,596,596
1071,Special Round 2,"National Institute of Technology, Silchar",Microelectronics & VLSI Design,Group 1,OBC-NCL,416,405
1072,Special Round 2,"National Institute of Technology, Silchar",Microelectronics & VLSI Design,Group 1,EWS,385,385
1073,Special Round 2,"National Institute of Technology, Silchar",Microelectronics & VLSI Design,Group 1,OPEN,428,428
1074,Special Round 2,"National Institute of Technology, Rourkela",Software Engineering,Group 1,OPEN,622,618
1075,Special Round 2,"National Institute of Technology, Rourkela",Software Engineering,Group 1,SC,454,454
1076,Special Round 2,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,Group 1,OBC-NCL,498,498
1077,Special Round 2,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,Group 1,EWS,512,512
1078,Special Round 2,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,Group 1,OPEN,535,530
1079,Special Round 2,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,Group 1,SC,352,326
1080,Special Round 2,"National Institute of Technology, Rourkela",Signal & Image Processing,Group 1,OBC-NCL,483,456
1081,Special Round 2,"National Institute of Technology, Rourkela",Signal & Image Processing,Group 1,EWS,440,418
1082,Special Round 2,"National Institute of Technology, Rourkela",Signal & Image Processing,Group 1,OPEN,522,516
1083,Special Round 2,"National Institute of Technology, Rourkela",Signal & Image Processing,Group 1,SC,370,370
1084,Special Round 2,National Institute of Technology Delhi,Mathematics & Computing (MC),Group 1,OPEN,530,530
1085,Special Round 2,National Institute of Technology Delhi,Mathematics & Computing (MC),Group 1,SC,352,352
1086,Special Round 2,"National Institute of Technology, Silchar",Communication & Signal Processing,Group 1,OBC-NCL,326,326
1087,Special Round 2,"National Institute of Technology, Silchar",Communication & Signal Processing,Group 1,OPEN,366,364
1088,Special Round 2,"National Institute of Technology, Silchar",Communication & Signal Processing,Group 1,SC,265,265
1089,Special Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Communication & Signal Processing,Group 1,OPEN,354,354
1090,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Signal Processing,Group 1,OBC-NCL,424,420
1091,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Signal Processing,Group 1,EWS,420,401
1092,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Signal Processing,Group 1,OPEN,452,444
1093,Special Round 2,National Institute of Technology Uttarakhand,Microelectronics & VLSI Design,Group 1,SC,251,251
1094,Special Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Microelectronics & VLSI Design,Group 1,OBC-NCL,335,320
1095,Special Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Microelectronics & VLSI Design,Group 1,OPEN,395,381
1096,Special Round 2,"National Institute of Technology, Rourkela",Mining Engineering,Group 1,OBC-NCL,351,308
1097,Special Round 2,"National Institute of Technology, Rourkela",Mining Engineering,Group 1,OPEN,387,351
1098,Special Round 2,National Institute of Technology Durgapur,Microelectronics & VLSI,Group 1,ST,275,275
1099,Special Round 2,National Institute of Technology Durgapur,Microelectronics & VLSI,Group 1,OBC-NCL,491,491
1100,Special Round 2,National Institute of Technology Durgapur,Microelectronics & VLSI,Group 1,EWS,483,483
1101,Special Round 2,National Institute of Technology Durgapur,Microelectronics & VLSI,Group 1,OPEN,530,530
1102,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Marine Structures,Group 1,OBC-NCL,329,317
1103,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Marine Structures,Group 1,OPEN,366,366
1104,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Marine Structures,Group 1,SC,253,253
1105,Special Round 2,"National Institute of Technology, Tiruchirappalli",Material Science & Engineering,Group 1,OPEN,358,355
1106,Special Round 2,"National Institute of Technology, Tiruchirappalli",Material Science & Engineering,Group 1,SC,168,168
1107,Special Round 2,"National Institute of Technology, Warangal",Manufacturing Engineering,Group 1,OPEN,366,366
1108,Special Round 2,"National Institute of Technology, Warangal",Manufacturing Engineering,Group 1,OBC-NCL,321,321
1109,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Manufacturing Engineering,Group 1,OBC-NCL,339,324
1110,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Manufacturing Engineering,Group 1,OPEN,404,376
1111,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 1,OBC-NCL,379,349
1112,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 1,OPEN,456,449
1113,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Signal Processing,Group 1,SC,295,295
1114,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Signal Processing,Group 1,ST,242,242
1115,Special Round 2,National Institute of Technology Calicut,Signal Processing,Group 1,OBC-NCL,448,440
1116,Special Round 2,National Institute of Technology Calicut,Signal Processing,Group 1,EWS,393,393
1117,Special Round 2,National Institute of Technology Calicut,Signal Processing,Group 1,OPEN,456,448
1118,Special Round 2,National Institute of Technology Calicut,Signal Processing,Group 1,SC,299,299
1119,Special Round 2,Malaviya National Institute of Technology Jaipur,Structural Engineering,Group 1,OBC-NCL,366,332
1120,Special Round 2,Malaviya National Institute of Technology Jaipur,Structural Engineering,Group 1,OPEN,435,435
1121,Special Round 2,Malaviya National Institute of Technology Jaipur,Structural Engineering,Group 1,SC,268,268
1122,Special Round 2,"National Institute of Technology, Tiruchirappalli",Structural Engineering,Group 1,EWS,400,400
1123,Special Round 2,"National Institute of Technology, Tiruchirappalli",Structural Engineering,Group 1,SC,332,332
1124,Special Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Structural Engineering,Group 1,OBC-NCL,363,359
1125,Special Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Structural Engineering,Group 1,EWS,348,348
1126,Special Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Structural Engineering,Group 1,OPEN,382,382
1127,Special Round 2,"National Institute of Technology, Rourkela",Structural Engineering,Group 1,OBC-NCL,382,382
1128,Special Round 2,"National Institute of Technology, Rourkela",Structural Engineering,Group 1,EWS,363,363
1129,Special Round 2,"National Institute of Technology, Rourkela",Structural Engineering,Group 1,OPEN,423,423
1130,Special Round 2,"National Institute of Technology, Rourkela",Structural Engineering,Group 1,SC,279,279
1131,Special Round 2,National Institute of Technology Patna,Structural Engineering,Group 1,OBC-NCL,351,341
1132,Special Round 2,National Institute of Technology Raipur,Structural Engineering,Group 1,SC,249,249
1133,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Mechatronics Engineering,Group 1,SC,233,233
1134,Special Round 2,National Institute of Technology Durgapur,Next Generation Communication and Networks,Group 1,OBC-NCL,370,355
1135,Special Round 2,National Institute of Technology Durgapur,Next Generation Communication and Networks,Group 1,EWS,367,367
1136,Special Round 2,National Institute of Technology Durgapur,Next Generation Communication and Networks,Group 1,OPEN,410,401
1137,Special Round 2,National Institute of Technology Durgapur,Next Generation Communication and Networks,Group 1,SC,276,276
1138,Special Round 2,"National Institute of Technology, Tiruchirappalli",Non Destructive Testing,Group 1,SC,259,259
1139,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Nanotechnology,Group 1,SC,252,252
1140,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Nanotechnology,Group 1,OBC-NCL,341,315
1141,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Nanotechnology,Group 1,EWS,325,325
1142,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Nanotechnology,Group 1,OPEN,405,385
1143,Special Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Nanoelectronics and VLSI Design,Group 1,OBC-NCL,350,350
1144,Special Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Nanoelectronics and VLSI Design,Group 1,EWS,330,330
1145,Special Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Nanoelectronics and VLSI Design,Group 1,OPEN,393,393
1146,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Communication System,Group 1,OBC-NCL,346,342
1147,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Communication System,Group 1,OPEN,389,381
1148,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Communication System,Group 1,SC,268,268
1149,Special Round 2,National Institute of Technology Durgapur,Operations Research,Group 1,EWS,377,377
1150,Special Round 2,National Institute of Technology Durgapur,Operations Research,Group 1,OPEN,414,414
1151,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Information Security and privacy,Group 1,OBC-NCL,499,493
1152,Special Round 2,"National Institute of Technology, Jamshedpur",Structural Engineering,Group 1,SC,265,265
1153,Special Round 2,"National Institute of Technology, Kurukshetra",Structural Engineering,Group 1,OPEN,438,438
1154,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,Group 1,OBC-NCL,438,434
1155,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,Group 1,OPEN,483,483
1156,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Structural Engineering,Group 1,SC,332,322
1157,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Structural Engineering,Group 1,OBC-NCL,370,333
1158,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Structural Engineering,Group 1,OPEN,393,393
1159,Special Round 2,National Institute of Technology Calicut,Structural Engineering,Group 1,OBC-NCL,419,404
1160,Special Round 2,National Institute of Technology Calicut,Structural Engineering,Group 1,EWS,355,355
1161,Special Round 2,National Institute of Technology Calicut,Structural Engineering,Group 1,OPEN,449,442
1162,Special Round 2,"Indian Institute of Information Technology, Allahabad",M.Tech (Bioinformatics),Group 1,OPEN,429,429
1163,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,Group 1,OBC-NCL,374,363
1164,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,Group 1,OPEN,419,415
1165,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,Group 1,SC,279,279
1166,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Transportation Engineering,Group 1,ST,268,268
1167,Special Round 2,National Institute of Technology Patna,Transportation Engineering,Group 1,SC,243,243
1168,Special Round 2,"National Institute of Technology, Rourkela",Transportation Engineering,Group 1,OBC-NCL,325,322
1169,Special Round 2,"National Institute of Technology, Rourkela",Transportation Engineering,Group 1,OPEN,363,359
1170,Special Round 2,"National Institute of Technology, Warangal",Transportation Engineering,Group 1,OBC-NCL,366,359
1171,Special Round 2,"National Institute of Technology, Warangal",Transportation Engineering,Group 1,OPEN,389,382
1172,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Information Security and privacy,Group 1,EWS,469,468
1173,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Information Security and privacy,Group 1,OPEN,539,527
1174,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Information Security and privacy,Group 1,SC,357,356
1175,Special Round 2,National Institute of Technology Durgapur,Power Electronics & Machine Drives,Group 1,OBC-NCL,330,326
1176,Special Round 2,National Institute of Technology Durgapur,Power Electronics & Machine Drives,Group 1,OPEN,354,354
1177,Special Round 2,"National Institute of Technology, Tiruchirappalli",Process Control and Instrumentation,Group 1,OBC-NCL,336,336
1178,Special Round 2,"National Institute of Technology, Tiruchirappalli",Process Control and Instrumentation,Group 1,EWS,322,322
1179,Special Round 2,"National Institute of Technology, Tiruchirappalli",Process Control and Instrumentation,Group 1,OPEN,382,382
1180,Special Round 2,"National Institute of Technology, Tiruchirappalli",Process Control and Instrumentation,Group 1,SC,287,275
1181,Special Round 2,Malaviya National Institute of Technology Jaipur,Power Electronics & Drives,Group 1,OBC-NCL,358,354
1182,Special Round 2,Malaviya National Institute of Technology Jaipur,Power Electronics & Drives,Group 1,EWS,354,334
1183,Special Round 2,Malaviya National Institute of Technology Jaipur,Power Electronics & Drives,Group 1,OPEN,401,385
1184,Special Round 2,Malaviya National Institute of Technology Jaipur,Power Electronics & Drives,Group 1,SC,315,315
1185,Special Round 2,Maulana Azad National Institute of Technology Bhopal,Power Electronics & Drives,Group 1,OBC-NCL,323,323
1186,Special Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Power Electronics & Drives,Group 1,OBC-NCL,350,342
1187,Special Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Power Electronics & Drives,Group 1,EWS,358,358
1188,Special Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Power Electronics & Drives,Group 1,OPEN,374,367
1189,Special Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Power Electronics & Drives,Group 1,SC,295,295
1190,Special Round 2,"National Institute of Technology, Rourkela",Power Electronics & Drives,Group 1,OPEN,452,442
1191,Special Round 2,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,Group 1,OBC-NCL,378,370
1192,Special Round 2,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,Group 1,EWS,348,348
1193,Special Round 2,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,Group 1,OPEN,438,412
1194,Special Round 2,"National Institute of Technology, Tiruchirappalli",Transportation Engineering & Management,Group 1,ST,264,264
1195,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,Group 1,OBC-NCL,380,366
1196,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,Group 1,OPEN,477,432
1197,Special Round 2,"National Institute of Technology Karnataka, Surathkal",Thermal Engineering,Group 1,SC,245,245
1198,Special Round 2,"National Institute of Technology, Rourkela",Thermal Engineering,Group 1,OPEN,355,352
1199,Special Round 2,"National Institute of Technology, Warangal",Thermal Engineering,Group 1,OBC-NCL,383,338
1200,Special Round 2,"National Institute of Technology, Warangal",Thermal Engineering,Group 1,OPEN,456,411
1201,Special Round 2,Motilal Nehru National Institute of Technology Allahabad,Power System,Group 1,OPEN,350,350
1202,Special Round 2,National Institute of Technology Durgapur,Power System,Group 1,SC,271,271
1203,Special Round 2,National Institute of Technology Calicut,Telecommunication,Group 1,OBC-NCL,440,428
1204,Special Round 2,National Institute of Technology Calicut,Telecommunication,Group 1,OPEN,444,444
1205,Special Round 2,National Institute of Technology Calicut,Telecommunication,Group 1,SC,295,295
1206,Special Round 2,"National Institute of Technology, Rourkela",Geo-technical Engineering,Group 1,OPEN,359,359
1207,Special Round 2,"National Institute of Technology, Warangal",Geo-technical Engineering,Group 1,SC,298,298
1208,Special Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Transportation Engineering & Planning,Group 1,SC,245,245
1209,Special Round 2,"National Institute of Technology, Tiruchirappalli",Thermal Power Engineering,Group 1,OBC-NCL,432,411
1210,Special Round 2,"National Institute of Technology, Tiruchirappalli",Thermal Power Engineering,Group 1,EWS,335,335
1211,Special Round 2,"National Institute of Technology, Rourkela",Power Electronics & Drives,Group 1,SC,318,318
1212,Special Round 2,"National Institute of Technology, Warangal",Power Electronics & Drives,Group 1,OBC-NCL,464,460
1213,Special Round 2,"National Institute of Technology, Warangal",Power Electronics & Drives,Group 1,EWS,445,445
1214,Special Round 2,"National Institute of Technology, Warangal",Power Electronics & Drives,Group 1,OPEN,488,480
1215,Special Round 2,"National Institute of Technology, Warangal",Power Electronics & Drives,Group 1,SC,366,346
1216,Special Round 2,National Institute of Technology Delhi,Power Electronics & Drives,Group 1,SC,284,284
