Sr.No,Round ,Institute ,PG Program ,Group ,Category ,Max GATE Score ,Min GATE Score 
932,Round 1,NIELIT Deemed to be University Agartala,Data Engineering,Group 2,OBC-NCL,358,324
933,Round 1,NIELIT Deemed to be University Itanagar,AI and Data Science,Group 1,SC,327,327
934,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Water Resources Engineering and Geoinformatics,Group 1,SC,267,258
935,Round 1,"National Institute of Technology, Jamshedpur",Thermal Engineering,Group 1,OPEN,387,359
936,Round 1,"National Institute of Technology, Kurukshetra",Computer Engineering (Cyber Security),Group 1,EWS,602,581
937,Round 1,"National Institute of Technology, Kurukshetra",Communication Systems,Group 1,OBC-NCL,444,436
938,Round 1,"National Institute of Technology, Kurukshetra",Power Electronics & Drives,Group 1,EWS,385,385
939,Round 1,"National Institute of Technology, Kurukshetra",Power Electronics & Drives,Group 1,SC,334,334
940,Round 1,"National Institute of Technology, Kurukshetra",Renewable Energy Systems,Group 1,OBC-NCL,381,354
941,Round 1,"National Institute of Technology, Kurukshetra",Structural Engineering,Group 1,EWS,374,363
942,Round 1,"National Institute of Technology, Kurukshetra",Power System,Group 1,OBC-NCL,374,370
943,Round 1,"National Institute of Technology, Kurukshetra",VLSI Design,Group 1,SC,440,397
944,Round 1,"National Institute of Technology, Manipur",Power System and Control System,Group 1,OBC-NCL,322,322
945,Round 1,"National Institute of Technology Karnataka, Surathkal",Geoinformatics,Group 1,EWS,351,280
946,Round 1,"National Institute of Technology Karnataka, Surathkal",Geoinformatics,Group 1,SC,328,281
947,Round 1,"National Institute of Technology Karnataka, Surathkal",Mechanical Design,Group 3,SC,404,404
948,Round 1,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,SC,543,543
949,Round 1,"National Institute of Technology Karnataka, Surathkal",VLSI Design,Group 2,OPEN,698,690
950,Round 1,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering (Information Security),Group 1,ST,453,452
951,Round 1,National Institute of Technology Meghalaya,VLSI & Embedded Systems,Group 1,EWS,424,404
952,Round 1,National Institute of Technology Nagaland,Power Systems Engineering,Group 1,SC,231,231
953,Round 1,National Institute of Technology Nagaland,Computer Science & Engineering,Group 1,SC,350,348
954,Round 1,National Institute of Technology Patna,Next Generation Wireless Technologies,Group 1,OBC-NCL,377,358
955,Round 1,National Institute of Technology Patna,Control System Engineering,Group 1,EWS,334,334
956,Round 1,National Institute of Technology Patna,Design Engineering,Group 1,OBC-NCL,331,322
957,Round 1,National Institute of Technology Patna,Structural Engineering,Group 1,SC,291,275
958,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Environmental Engineering and Management,Group 1,EWS,344,311
959,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Mining and Mineral Engineering,Group 1,OPEN,381,356
960,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Sustainable Energy Technology and Development,Group 1,OPEN,411,368
961,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Microelectronics & VLSI Design,Group 1,OBC-NCL,463,432
962,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Power & Energy Systems,Group 1,OPEN,421,354
963,Round 1,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Urban & Regional Planning,Group 1,ST,328,328
964,Round 1,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Autonomous Systems and Machine Intelligence,Group 1,EWS,526,526
965,Round 1,"National Institute of Technology, Rourkela",VLSI Design & Embedded Systems,Group 1,ST,424,413
966,Round 1,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Dual Degree Program M.Tech. (CSE) + Ph.D. in CSE,Group 1,OBC-NCL,448,448
967,Round 1,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,Dual Degree Program M.Tech. (IT) + Ph.D. in IT,Group 1,OBC-NCL,444,444
968,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. ECE with specialization in Communication Engineering,Group 1,OBC-NCL,417,385
969,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. IT with specialization in Software and Data Engineering Group,Group 1,OBC-NCL,664,628
970,Round 1,"Indian Institute of Information Technology, Allahabad",Dual Degree M.Tech. - Ph.D in IT with specialization in Software and Data Engineering Group,Group 1,OBC-NCL,506,506
971,Round 1,"Indian Institute of Information Technology, Allahabad",M.Tech. Biomedical Engineering,Group 1,OPEN,526,461
972,Round 1,"Indian Institute of Information Technology, Design & Manufacturing Kancheepuram, Chennai",Electronics and Communication Engineering with Specialization in RF and Microwave Engineering,Group 1,OBC-NCL,370,350
973,Round 1,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Nanoelectronics and VLSI Design,Group 1,OPEN,475,448
974,Round 1,"Indian Institute of Information Technology , Kalyani",VLSI & Embedded Systems,Group 1,OPEN,420,364
975,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",VLSI & Embedded Systems,Group 1,OBC-NCL,393,358
976,Round 1,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Computer Science & Engineering,Group 1,ST,281,281
977,Round 1,"Indian Institute of Information Technology, Pune",Electronics and Communication Engineering,Group 1,OPEN,506,456
978,Round 1,National Institute of Technology Puducherry,Structural Engineering - Resilience and Sustainability,Group 1,ST,283,283
979,Round 1,National Institute of Technology Raipur,M.Tech in Power System & Power Electronics,Group 1,EWS,330,330
980,Round 1,National Institute of Technology Raipur,Medical Devices with a specialization in Critical Care and IVD,Group 1,SC,272,272
981,Round 1,National Institute of Technology Raipur,Information Technology,Group 1,ST,331,331
982,Round 1,"Indian Institute of Information Technology, Vadodara, Gandhinagar Campus",Artificial Intelligence,Group 1,OBC-NCL,506,477
983,Round 1,"Indian Institute of Information Technology, Vadodara, Gandhinagar Campus",Artificial Intelligence,Group 1,OPEN,595,539
984,Round 1,"National Institute of Electronics and Information Technology, Aurangabad",Embedded System and VLSI Design,Group 1,SC,276,276
985,Round 1,"National Institute of Advanced manufacturing Technology, Hatia, Ranchi",Environment Engineering,Group 1,OPEN,355,355
986,Round 1,University of Hyderabad,Artificial Intelligence,Group 1,OBC-NCL,470,456
987,Round 1,"Punjab Engineering College, Chandigarh",Quantum Materials & Technology,Group 1,SC,260,249
988,Round 1,"Punjab Engineering College, Chandigarh",Environmental Engineering,Group 1,OPEN,461,383
989,Round 1,"International Institute of Information Technology, Bhubaneswar",Computer Science & Engineering,Group 1,OBC-NCL,498,479
990,Round 1,"National Institute of Technology, Silchar",Control & Industrial Automation,Group 1,EWS,345,330
991,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Defence and Space Electronics),Group 1,ST,231,231
992,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Semiconductor Chip Design),Group 1,OPEN,539,459
993,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (VLSI and Embedded System),Group 1,OBC-NCL,452,440
994,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Mechanical Engineering (Marine Engineering),Group 1,OBC-NCL,328,328
995,Round 1,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Renewable Energy,Group 1,OPEN,495,373
996,Round 1,"Central University of Punjab, Bathinda, Punjab",Computer Science & Technology,Group 1,EWS,387,381
997,Round 1,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Electronics and Communication Engineering,Group 1,SC,276,276
998,Round 1,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Information Technology,Group 1,EWS,393,393
999,Round 1,"Guru Ghasidas Vishwavidyalaya, Bilaspur",Structural Engineering,Group 1,OPEN,435,356
1000,Round 1,"Institute of Infrastructure, Technology, Research And Management, Ahmedabad",Mechanical Engineering,Group 1,SC,228,228
1001,Round 1,"National Institute of Technology, Kurukshetra",Transportation Engineering,Group 1,SC,303,292
1002,Round 1,"National Institute of Technology, Kurukshetra",Computer Engineering,Group 1,EWS,608,598
1003,Round 1,"National Institute of Technology, Manipur",Communication & Signal Processing,Group 1,OBC-NCL,330,330
1004,Round 1,"National Institute of Technology, Manipur",Structural Engineering,Group 1,OPEN,419,419
1005,Round 1,"National Institute of Technology, Manipur",VLSI Design & Embedded Systems,Group 1,OBC-NCL,389,358
1006,Round 1,National Institute of Technology Mizoram,Microelectronics and VLSI System Design,Group 1,OPEN,440,397
1007,Round 1,National Institute of Technology Mizoram,Computer Science & Engineering,Group 1,OPEN,502,483
1008,Round 1,"National Institute of Technology, Rourkela",Manufacturing and Automation Engineering,Group 3,SC,302,273
1009,Round 1,"National Institute of Technology, Rourkela",Control & Automation,Group 1,OPEN,552,463
1010,Round 1,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,Group 2,OBC-NCL,389,382
1011,Round 1,"National Institute of Technology, Rourkela",Environmental Engineering,Group 1,EWS,340,340
1012,Round 1,"National Institute of Technology, Rourkela",Metallurgical & Materials Engineering,Group 4,SC,217,217
1013,Round 1,"National Institute of Technology, Silchar",RF and Terahertz Communications,Group 1,SC,300,280
1014,Round 1,"National Institute of Technology, Silchar",Renewable Energy,Group 1,OBC-NCL,340,335
1015,Round 1,"National Institute of Technology, Silchar",Structural Engineering,Group 1,SC,291,279
1016,Round 1,"National Institute of Technology, Silchar",Transportation Engineering,Group 1,OBC-NCL,344,332
1017,Round 1,"National Institute of Technology, Srinagar",Power Electronics & Electrical Drives,Group 1,OBC-NCL,338,322
1018,Round 1,"National Institute of Technology, Srinagar",Microelectronics,Group 1,SC,307,290
1019,Round 1,"National Institute of Technology, Tiruchirappalli",Chemical Engineering,Group 1,OPEN,618,454
1020,Round 1,"National Institute of Technology, Tiruchirappalli",Communication Systems,Group 1,OPEN-PwD,272,272
1021,Round 1,"National Institute of Technology, Tiruchirappalli",Energy Efficient & Sustainable Architecture,Group 1,EWS,395,350
1022,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Safety Engineering,Group 1,SC,369,334
1023,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Engineering & Management,Group 1,EWS,553,525
1024,Round 1,"National Institute of Technology, Tiruchirappalli",Industrial Metallurgy,Group 1,OPEN,438,387
1025,Round 1,"National Institute of Technology, Tiruchirappalli",Process Control and Instrumentation,Group 1,EWS,492,476
1026,Round 1,"National Institute of Technology, Tiruchirappalli",Power Electronics,Group 1,OPEN,677,598
1027,Round 1,"National Institute of Technology, Tiruchirappalli",VLSI System,Group 1,SC-PwD,272,272
1028,Round 1,"National Institute of Technology, Tiruchirappalli",VLSI System,Group 2,OPEN,799,706
1029,Round 1,"National Institute of Technology, Warangal",Materials and Manufacturing,Group 1,SC,286,276
1030,Round 1,"National Institute of Technology, Warangal",Biotechnology,Group 1,SC,454,387
1031,Round 1,"National Institute of Technology, Warangal",Biotechnology,Group 1,ST,254,254
1032,Round 1,"National Institute of Technology, Warangal",Control & Automation,Group 2,OPEN,384,384
1033,Round 1,"National Institute of Technology, Warangal",Geoinformatics,Group 1,OBC-NCL,468,385
1034,Round 1,"National Institute of Technology, Warangal",Machine Design,Group 1,EWS,566,566
1035,Round 1,"National Institute of Technology, Warangal",Manufacturing Engineering,Group 1,SC,392,293
1036,Round 1,"National Institute of Technology, Warangal",Power Systems Engineering,Group 1,ST,425,354
1037,Round 1,"National Institute of Technology, Warangal",Computer Science & Engineering,Group 1,ST,486,486
1038,Round 1,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,Group 1,OPEN,522,438
1039,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Mechanical Engineering,Group 1,OPEN,444,387
1040,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Manufacturing Engineering,Group 1,ST,243,243
1041,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Structural Engineering,Group 1,OPEN,499,427
1042,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Urban Planning,Group 1,OPEN,575,491
1043,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Water Resource Engineering,Group 1,OPEN,363,350
1044,Round 1,"Sardar Vallabhbhai National Institute of Technology, Surat",Water Resource Engineering,Group 1,SC,277,275
1045,Round 1,"Visvesvaraya National Institute of Technology, Nagpur",Construction Technology and Management,Group 1,EWS,442,412
1046,Round 1,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,Group 3,OPEN,391,391
1047,Round 1,"National Institute of Technology, Rourkela",Energy and Environmental Engineering,Group 3,SC,291,283
1048,Round 1,"National Institute of Technology, Rourkela",Electronic Systems & Communication,Group 1,ST,323,291
1049,Round 1,"National Institute of Technology, Rourkela",Industrial Design,Group 2,OBC-NCL,399,399
1050,Round 1,"National Institute of Technology, Rourkela",Mining Engineering,Group 2,ST,284,284
1051,Round 1,"National Institute of Technology, Rourkela",Power System Engineering,Group 1,ST,311,303
1052,Round 1,"National Institute of Technology, Rourkela",Software Engineering,Group 1,OPEN,701,671
1053,Round 1,"National Institute of Technology, Rourkela",Structural Engineering,Group 1,SC,370,355
1054,Round 1,"National Institute of Technology, Rourkela",Transportation Engineering,Group 1,OPEN,556,419
1055,Round 1,"National Institute of Technology, Rourkela",Thermal Engineering,Group 3,ST,248,248
