Sr.No,Round ,Institute ,PG Program ,Group ,Category ,Max GATE Score ,Min GATE Score 
1028,Round 2,"National Institute of Technology, Tiruchirappalli",Process Control and Instrumentation,Group 1,OBC-NCL,416,413
1029,Round 2,"National Institute of Technology, Tiruchirappalli",Process Control and Instrumentation,Group 1,EWS,382,374
1030,Round 2,"National Institute of Technology, Tiruchirappalli",Process Control and Instrumentation,Group 1,OPEN,482,452
1031,Round 2,"National Institute of Technology, Tiruchirappalli",Process Control and Instrumentation,Group 1,SC,330,318
1032,Round 2,"National Institute of Technology, Tiruchirappalli",Process Control and Instrumentation,Group 1,ST,303,292
1033,Round 2,Malaviya National Institute of Technology Jaipur,Power Electronics & Drives,Group 1,OBC-NCL,389,382
1034,Round 2,Malaviya National Institute of Technology Jaipur,Power Electronics & Drives,Group 1,EWS,405,401
1035,Round 2,Malaviya National Institute of Technology Jaipur,Power Electronics & Drives,Group 1,OPEN,433,425
1036,Round 2,Malaviya National Institute of Technology Jaipur,Power Electronics & Drives,Group 1,SC,315,314
1037,Round 2,Malaviya National Institute of Technology Jaipur,Power Electronics & Drives,Group 1,ST,271,271
1038,Round 2,Maulana Azad National Institute of Technology Bhopal,Power Electronics & Drives,Group 1,OBC-NCL,362,350
1039,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Power Electronics & Drives,Group 1,OPEN,397,382
1040,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Power Electronics & Drives,Group 1,SC,318,318
1041,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Power Electronics & Drives,Group 1,ST,292,292
1042,Round 2,"National Institute of Technology, Warangal",Power Electronics & Drives,Group 1,OBC-NCL,519,500
1043,Round 2,"National Institute of Technology, Warangal",Power Electronics & Drives,Group 1,EWS,512,512
1044,Round 2,"National Institute of Technology, Warangal",Power Electronics & Drives,Group 1,OPEN,527,523
1045,Round 2,"National Institute of Technology, Warangal",Power Electronics & Drives,Group 1,SC,385,385
1046,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Power Electronics & Drives,Group 1,OBC-NCL,370,362
1047,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Power Electronics & Drives,Group 1,EWS,378,378
1048,Round 2,"National Institute of Technology, Kurukshetra",Power Electronics & Drives,Group 1,OPEN,417,397
1049,Round 2,"National Institute of Technology, Rourkela",Power Electronics & Drives,Group 1,OBC-NCL,476,460
1050,Round 2,"National Institute of Technology, Rourkela",Power Electronics & Drives,Group 1,EWS,452,448
1051,Round 2,"National Institute of Technology, Rourkela",Power Electronics & Drives,Group 1,OPEN,500,480
1052,Round 2,"National Institute of Technology, Rourkela",Power Electronics & Drives,Group 1,SC,378,362
1053,Round 2,"National Institute of Technology, Rourkela",Power Electronics & Drives,Group 1,ST,310,310
1054,Round 2,"National Institute of Technology, Jamshedpur",Power Electronics & Drives,Group 1,EWS,341,323
1055,Round 2,"National Institute of Technology, Jamshedpur",Power Electronics & Drives,Group 1,OPEN,385,376
1056,Round 2,"National Institute of Technology, Jamshedpur",Power Electronics & Drives,Group 1,SC,259,259
1057,Round 2,"National Institute of Technology, Jamshedpur",Power Electronics & Drives,Group 1,ST,240,240
1058,Round 2,"National Institute of Technology, Kurukshetra",Power Electronics & Drives,Group 1,OBC-NCL,389,362
1059,Round 2,"National Institute of Technology, Kurukshetra",Power Electronics & Drives,Group 1,EWS,376,376
1060,Round 2,National Institute of Technology Delhi,Power Electronics & Drives,Group 1,OBC-NCL,378,378
1061,Round 2,National Institute of Technology Delhi,Power Electronics & Drives,Group 1,EWS,385,385
1062,Round 2,National Institute of Technology Delhi,Power Electronics & Drives,Group 1,OPEN,421,401
1063,Round 2,National Institute of Technology Delhi,Power Electronics & Drives,Group 1,SC,322,322
1064,Round 2,National Institute of Technology Delhi,Power Electronics & Drives,Group 1,ST,287,287
1065,Round 2,"National Institute of Technology, Jamshedpur",Power Electronics & Drives,Group 1,OBC-NCL,358,354
1066,Round 2,Motilal Nehru National Institute of Technology Allahabad,Power Electronics & Drives,Group 1,OPEN,456,445
1067,Round 2,Motilal Nehru National Institute of Technology Allahabad,Power Electronics & Drives,Group 1,SC,319,318
1068,Round 2,Motilal Nehru National Institute of Technology Allahabad,Power Electronics & Drives,Group 1,ST,267,267
1069,Round 2,National Institute of Technology Agartala,Power Electronics & Drives,Group 1,OBC-NCL,322,315
1070,Round 2,National Institute of Technology Agartala,Power Electronics & Drives,Group 1,SC,311,311
1071,Round 2,National Institute of Technology Agartala,Power Electronics & Drives,Group 1,ST,244,244
1072,Round 2,Maulana Azad National Institute of Technology Bhopal,Power Electronics & Drives,Group 1,EWS,370,370
1073,Round 2,Maulana Azad National Institute of Technology Bhopal,Power Electronics & Drives,Group 1,OPEN,389,378
1074,Round 2,Maulana Azad National Institute of Technology Bhopal,Power Electronics & Drives,Group 1,SC,299,295
1075,Round 2,Maulana Azad National Institute of Technology Bhopal,Power Electronics & Drives,Group 1,ST,249,249
1076,Round 2,Motilal Nehru National Institute of Technology Allahabad,Power Electronics & Drives,Group 1,OBC-NCL,445,433
1077,Round 2,Motilal Nehru National Institute of Technology Allahabad,Power Electronics & Drives,Group 1,EWS,409,409
1078,Round 2,National Institute of Technology Calicut,Power Electronics,Group 1,OBC-NCL,472,460
1079,Round 2,National Institute of Technology Calicut,Power Electronics,Group 1,EWS,460,452
1080,Round 2,National Institute of Technology Calicut,Power Electronics,Group 1,OPEN,504,480
1081,Round 2,National Institute of Technology Calicut,Power Electronics,Group 1,SC,354,354
1082,Round 2,National Institute of Technology Calicut,Power Electronics,Group 1,ST,322,322
1083,Round 2,National Institute of Technology Puducherry,Power Electronics,Group 1,OBC-NCL,358,358
1084,Round 2,"National Institute of Technology, Tiruchirappalli",Power Electronics,Group 1,ST,358,354
1085,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Power Electronics,Group 1,OBC-NCL,382,370
1086,Round 2,"Indian Institute of Space Science and Technology, Thiruvananthapuram",Power Electronics,Group 1,OPEN,464,448
1087,Round 2,National Institute of Technology Puducherry,Power Electronics,Group 1,OPEN,370,366
1088,Round 2,National Institute of Technology Puducherry,Power Electronics,Group 1,SC,292,287
1089,Round 2,"National Institute of Technology, Tiruchirappalli",Power Electronics,Group 1,OBC-NCL,559,551
1090,Round 2,"National Institute of Technology, Tiruchirappalli",Power Electronics,Group 1,EWS,559,527
1091,Round 2,"National Institute of Technology, Tiruchirappalli",Power Electronics,Group 1,OPEN,594,582
1092,Round 2,"National Institute of Technology, Tiruchirappalli",Power Electronics,Group 1,SC,429,425
1093,Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Power & Control,Group 1,SC,264,264
1094,Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Power & Control,Group 1,OPEN,366,366
1095,Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah","Power Electronics, Machines and Drives",Group 1,OBC-NCL,322,322
1096,Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah","Power Electronics, Machines and Drives",Group 1,OPEN,378,366
1097,Round 2,"National Institute of Technology, Srinagar",Power Electronics & Electrical Drives,Group 1,SC,255,252
1098,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Power Electronics & Electrical Drives,Group 1,OBC-NCL,378,370
1099,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Power Electronics & Electrical Drives,Group 1,EWS,377,377
1100,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Power Electronics & Electrical Drives,Group 1,OPEN,413,413
1101,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Power Electronics & Electrical Drives,Group 1,SC,307,307
1102,Round 2,Malaviya National Institute of Technology Jaipur,Power Systems Management,Group 1,OBC-NCL,330,323
1103,Round 2,Malaviya National Institute of Technology Jaipur,Power Systems Management,Group 1,EWS,334,334
1104,Round 2,Malaviya National Institute of Technology Jaipur,Power Systems Management,Group 1,OPEN,358,350
1105,Round 2,Malaviya National Institute of Technology Jaipur,Power Systems Management,Group 1,SC,288,279
1106,Round 2,Malaviya National Institute of Technology Jaipur,Power Systems,Group 1,OBC-NCL,350,342
1107,Round 2,Malaviya National Institute of Technology Jaipur,Power Systems,Group 1,EWS,326,326
1108,Round 2,Malaviya National Institute of Technology Jaipur,Power Systems,Group 1,OPEN,374,358
1109,Round 2,Malaviya National Institute of Technology Jaipur,Power Systems,Group 1,SC,297,283
1110,Round 2,Malaviya National Institute of Technology Jaipur,Power Systems,Group 1,ST,263,255
1111,Round 2,National Institute of Technology Calicut,Power Systems,Group 1,OBC-NCL,409,389
1112,Round 2,"National Institute of Technology, Tiruchirappalli",Power Systems,Group 1,SC,378,354
1113,Round 2,National Institute of Technology Calicut,Power Systems,Group 1,EWS,382,366
1114,Round 2,National Institute of Technology Calicut,Power Systems,Group 1,OPEN,445,417
1115,Round 2,National Institute of Technology Calicut,Power Systems,Group 1,SC,322,306
1116,Round 2,National Institute of Technology Calicut,Power Systems,Group 1,ST,299,291
1117,Round 2,"National Institute of Technology, Tiruchirappalli",Power Systems,Group 1,OBC-NCL,460,445
1118,Round 2,"National Institute of Technology, Tiruchirappalli",Power Systems,Group 1,OPEN,508,492
1119,Round 2,"National Institute of Technology, Jamshedpur",Power Systems Engineering,Group 1,OBC-NCL,342,334
1120,Round 2,"National Institute of Technology, Jamshedpur",Power Systems Engineering,Group 1,OPEN,354,350
1121,Round 2,"National Institute of Technology, Jamshedpur",Power Systems Engineering,Group 1,SC,271,263
1122,Round 2,"National Institute of Technology, Warangal",Power Systems Engineering,Group 1,OBC-NCL,441,429
1123,Round 2,"National Institute of Technology, Warangal",Power Systems Engineering,Group 1,EWS,405,393
1124,Round 2,"National Institute of Technology, Warangal",Power Systems Engineering,Group 1,OPEN,476,452
1125,Round 2,"National Institute of Technology, Warangal",Power Systems Engineering,Group 1,SC,366,366
1126,Round 2,"National Institute of Technology, Warangal",Power Systems Engineering,Group 1,ST,328,328
1127,Round 2,National Institute of Technology Agartala,Power System Engineering,Group 1,SC,261,261
1128,Round 2,National Institute of Technology Patna,Power System Engineering,Group 1,OBC-NCL,330,330
1129,Round 2,National Institute of Technology Patna,Power System Engineering,Group 1,OPEN,362,362
1130,Round 2,National Institute of Technology Patna,Power System Engineering,Group 1,SC,275,275
1131,Round 2,"National Institute of Technology, Rourkela",Power System Engineering,Group 1,OBC-NCL,405,393
1132,Round 2,"National Institute of Technology, Rourkela",Power System Engineering,Group 1,EWS,393,393
1133,Round 2,"National Institute of Technology, Rourkela",Power System Engineering,Group 1,OPEN,429,415
1134,Round 2,"National Institute of Technology, Rourkela",Power System Engineering,Group 1,SC,332,326
1135,Round 2,"National Institute of Technology, Rourkela",Power System Engineering,Group 1,ST,303,303
1136,Round 2,Motilal Nehru National Institute of Technology Allahabad,Production Engineering,Group 1,SC,206,184
1137,Round 2,"National Institute of Technology, Silchar",Power & Energy Systems Engineering,Group 1,OBC-NCL,341,322
1138,Round 2,"National Institute of Technology, Silchar",Power & Energy Systems Engineering,Group 1,OPEN,354,350
1139,Round 2,"National Institute of Technology, Silchar",Power & Energy Systems Engineering,Group 1,SC,280,271
1140,Round 2,National Institute of Technology Delhi,Power & Energy Systems,Group 1,OBC-NCL,358,354
1141,Round 2,National Institute of Technology Delhi,Power & Energy Systems,Group 1,OPEN,413,385
1142,Round 2,National Institute of Technology Delhi,Power & Energy Systems,Group 1,SC,315,315
1143,Round 2,"National Institute of Technology Karnataka, Surathkal",Power & Energy Systems,Group 1,OBC-NCL,460,448
1144,Round 2,"National Institute of Technology Karnataka, Surathkal",Power & Energy Systems,Group 1,OPEN,488,484
1145,Round 2,"National Institute of Technology Karnataka, Surathkal",Power & Energy Systems,Group 1,SC,346,338
1146,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Power & Energy Systems,Group 1,ST,271,271
1147,Round 2,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",Power & Energy Systems,Group 1,SC,267,267
1148,Round 2,"National Institute of Technology Karnataka, Surathkal",Power & Energy Systems,Group 1,ST,341,341
1149,Round 2,National Institute of Technology Meghalaya,Power & Energy Systems,Group 1,ST,252,252
1150,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Power & Energy Systems,Group 1,OBC-NCL,354,342
1151,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Power & Energy Systems,Group 1,EWS,316,316
1152,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Power & Energy Systems,Group 1,OPEN,374,358
1153,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Power & Energy Systems,Group 1,SC,295,287
1154,Round 2,National Institute of Technology Goa,Power Electronics & Power Systems,Group 1,OBC-NCL,354,341
1155,Round 2,National Institute of Technology Goa,Power Electronics & Power Systems,Group 1,OPEN,405,370
1156,Round 2,National Institute of Technology Goa,Power Electronics & Power Systems,Group 1,SC,295,286
1157,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Sensor Technology,Group 1,OBC-NCL,373,358
1158,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Sensor Technology,Group 1,OPEN,432,406
1159,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Sensor Technology,Group 1,SC,261,261
1160,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Quantum Computing,Group 1,OBC-NCL,424,400
1161,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Quantum Computing,Group 1,EWS,448,448
1162,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Quantum Computing,Group 1,OPEN,499,468
1163,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Quantum Computing,Group 1,SC,303,301
1164,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Radar and Communications),Group 1,OBC-NCL,373,358
1165,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (Radar and Communications),Group 1,OPEN,412,397
1166,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (VLSI and Embedded System),Group 1,OBC-NCL,424,420
1167,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (VLSI and Embedded System),Group 1,EWS,412,412
1168,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (VLSI and Embedded System),Group 1,OPEN,479,463
1169,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Electronics and Communication Engineering (VLSI and Embedded System),Group 1,SC,335,319
1170,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Mechanical Engineering (Armament and Combat Vehicles),Group 1,OBC-NCL,321,321
1171,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Mechanical Engineering (Armament and Combat Vehicles),Group 1,OPEN,352,352
1172,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Mechanical Engineering (Armament and Combat Vehicles),Group 1,ST,228,228
1173,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Mechanical Engineering (Mechanical System Design),Group 1,OBC-NCL,346,328
1174,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Mechanical Engineering (Mechanical System Design),Group 1,OPEN,373,357
1175,Round 2,Malaviya National Institute of Technology Jaipur,Renewable Energy,Group 1,SC,316,316
1176,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Mechanical Engineering (Mechanical System Design),Group 1,SC,248,248
1177,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Modeling and Simulation,Group 1,OBC-NCL,358,342
1178,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Modeling and Simulation,Group 1,EWS,380,380
1179,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Modeling and Simulation,Group 1,OPEN,456,406
1180,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Modeling and Simulation,Group 1,SC,278,264
1181,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Technology Management,Group 1,OBC-NCL,337,321
1182,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Technology Management,Group 1,OPEN,380,356
1183,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Technology Management,Group 1,SC,252,209
1184,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Data Science,Group 1,OBC-NCL,585,577
1185,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Data Science,Group 1,EWS,595,592
1186,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Data Science,Group 1,OPEN,622,614
1187,Round 2,"Sardar Vallabhbhai National Institute of Technology, Surat",Data Science,Group 1,SC,418,414
1188,Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Data Science,Group 1,OBC-NCL,467,460
1189,Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Data Science,Group 1,EWS,495,489
1190,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Data Science,Group 1,OBC-NCL,493,471
1191,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Data Science,Group 1,EWS,479,479
1192,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Data Science,Group 1,OPEN,549,512
1193,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Data Science,Group 1,SC,350,334
1194,Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Data Science,Group 1,OPEN,523,506
1195,Round 2,"Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacturing Jabalpur",Data Science,Group 1,SC,353,346
1196,Round 2,"Indian Institute of Information Technology, Vadodara, Gandhinagar Campus",Data Science,Group 1,OBC-NCL,448,431
1197,Round 2,"Indian Institute of Information Technology, Vadodara, Gandhinagar Campus",Data Science,Group 1,EWS,448,426
1198,Round 2,"Indian Institute of Information Technology, Vadodara, Gandhinagar Campus",Data Science,Group 1,OPEN,515,483
1199,Round 2,"Indian Institute of Information Technology, Vadodara, Gandhinagar Campus",Data Science,Group 1,ST,260,260
1200,Round 2,Maulana Azad National Institute of Technology Bhopal,Water Resources Engineering and Management,Group 1,SC,273,273
1201,Round 2,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",M.Tech. Robotics and Automation,Group 1,EWS,357,357
1202,Round 2,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",M.Tech. Robotics and Automation,Group 1,OPEN,402,380
1203,Round 2,"National Institute of Technology, Silchar",RF and Terahertz Communications,Group 1,OBC-NCL,350,346
1204,Round 2,"National Institute of Technology, Silchar",RF and Terahertz Communications,Group 1,OPEN,389,385
1205,Round 2,"National Institute of Technology, Silchar",RF and Terahertz Communications,Group 1,SC,273,255
1206,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Renewable Energy,Group 1,OBC-NCL,339,320
1207,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Renewable Energy,Group 1,OPEN,412,389
1208,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Renewable Energy,Group 1,SC,262,260
1209,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Renewable Energy,Group 1,ST,244,244
1210,Round 2,Malaviya National Institute of Technology Jaipur,Renewable Energy,Group 1,OBC-NCL,340,322
1211,Round 2,Malaviya National Institute of Technology Jaipur,Renewable Energy,Group 1,OPEN,393,380
1212,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Renewable Energy,Group 1,OPEN,368,368
1213,Round 2,"Defence Institute of Advanced Technology (Deemed to be University), Girinagar, Pune",Renewable Energy,Group 1,SC,268,261
1214,Round 2,Malaviya National Institute of Technology Jaipur,Renewable Energy,Group 1,ST,218,218
1215,Round 2,Maulana Azad National Institute of Technology Bhopal,Renewable Energy,Group 1,OBC-NCL,334,328
1216,Round 2,Maulana Azad National Institute of Technology Bhopal,Renewable Energy,Group 1,OPEN,402,384
1217,Round 2,Maulana Azad National Institute of Technology Bhopal,Renewable Energy,Group 1,ST,116,116
1218,Round 2,"National Institute of Technology, Silchar",Renewable Energy,Group 1,OPEN,360,351
1219,Round 2,"National Institute of Technology, Kurukshetra",Renewable Energy Systems,Group 1,OBC-NCL,332,330
1220,Round 2,"National Institute of Technology, Kurukshetra",Renewable Energy Systems,Group 1,OPEN,373,358
1221,Round 2,"National Institute of Technology, Srinagar",Microelectronics,Group 1,OBC-NCL,338,323
1222,Round 2,"National Institute of Technology, Srinagar",Microelectronics,Group 1,EWS,354,354
1223,Round 2,"National Institute of Technology, Srinagar",Microelectronics,Group 1,OPEN,393,362
1224,Round 2,"National Institute of Technology, Srinagar",Microelectronics,Group 1,SC,280,280
1225,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,Group 1,OBC-NCL,523,514
1226,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,Group 1,EWS,523,523
1227,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,Group 1,OPEN,569,556
1228,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,Group 1,SC,406,406
1229,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Data Science & Engineering,Group 1,ST,277,271
1230,Round 2,National Institute of Technology Agartala,Data Science & Engineering,Group 1,OBC-NCL,467,451
1231,Round 2,"National Institute of Technology, Silchar",Data Science & Engineering,Group 1,OBC-NCL,506,499
1232,Round 2,"National Institute of Technology, Silchar",Data Science & Engineering,Group 1,EWS,523,523
1233,Round 2,"National Institute of Technology, Silchar",Data Science & Engineering,Group 1,OPEN,549,542
1234,Round 2,National Institute of Technology Patna,Data Science & Engineering,Group 1,OBC-NCL,522,510
1235,Round 2,National Institute of Technology Patna,Data Science & Engineering,Group 1,EWS,519,519
1236,Round 2,National Institute of Technology Patna,Data Science & Engineering,Group 1,OPEN,572,549
1237,Round 2,National Institute of Technology Patna,Data Science & Engineering,Group 1,ST,273,273
1238,Round 2,National Institute of Technology Agartala,Data Science & Engineering,Group 1,EWS,446,440
1239,Round 2,National Institute of Technology Agartala,Data Science & Engineering,Group 1,OPEN,526,493
1240,Round 2,National Institute of Technology Agartala,Data Science & Engineering,Group 1,SC,338,338
1241,Round 2,National Institute of Technology Agartala,Data Science & Engineering,Group 1,ST,256,244
1242,Round 2,"Indian Institute of Information Technology, Una",Computer Science & Engineering with Specialization in Data Science/Cyber Security,Group 1,OBC-NCL,429,410
1243,Round 2,"Indian Institute of Information Technology, Una",Computer Science & Engineering with Specialization in Data Science/Cyber Security,Group 1,EWS,423,417
1244,Round 2,"Indian Institute of Information Technology, Una",Computer Science & Engineering with Specialization in Data Science/Cyber Security,Group 1,OPEN,476,460
1245,Round 2,"Indian Institute of Information Technology, Una",Computer Science & Engineering with Specialization in Data Science/Cyber Security,Group 1,SC,319,315
1246,Round 2,"Indian Institute of Information Technology, Kota",Computer Science and Engineering with Specialization in Artificial Intelligence and Data Science,Group 1,OBC-NCL,452,423
1247,Round 2,"Indian Institute of Information Technology, Kota",Computer Science and Engineering with Specialization in Artificial Intelligence and Data Science,Group 1,EWS,452,436
1248,Round 2,"Indian Institute of Information Technology, Kota",Computer Science and Engineering with Specialization in Artificial Intelligence and Data Science,Group 1,OPEN,506,487
1249,Round 2,"Indian Institute of Information Technology, Kota",Computer Science and Engineering with Specialization in Artificial Intelligence and Data Science,Group 1,SC,339,323
1250,Round 2,"Indian Institute of Information Technology, Kota",Computer Science and Engineering with Specialization in Artificial Intelligence and Data Science,Group 1,ST,244,244
1251,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Signal Processing and Machine Learning,Group 1,OBC-NCL,401,393
1252,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Signal Processing and Machine Learning,Group 1,EWS,367,367
1253,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Signal Processing and Machine Learning,Group 1,OPEN,420,412
1254,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Signal Processing and Machine Learning,Group 1,SC,295,290
1255,Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,OBC-NCL,622,618
1256,Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 2,OBC-NCL,514,499
1257,Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 2,ST,291,291
1258,Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,EWS,635,635
1259,Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,OPEN,693,664
1260,Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 2,OPEN,548,530
1261,Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,SC,481,481
1262,Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 2,SC,362,362
1263,Round 2,"National Institute of Technology Karnataka, Surathkal",Signal Processing and Machine Learning,Group 1,ST,342,342
1264,Round 2,"National Institute of Technology, Silchar",Structural Dynamics & Earthquake Engineering,Group 1,SC,249,243
1265,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Structural Dynamics & Earthquake Engineering,Group 1,OBC-NCL,358,337
1266,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Structural Dynamics & Earthquake Engineering,Group 1,EWS,336,336
1267,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Structural Dynamics & Earthquake Engineering,Group 1,OPEN,400,382
1268,Round 2,"Visvesvaraya National Institute of Technology, Nagpur",Structural Dynamics & Earthquake Engineering,Group 1,ST,245,245
1269,Round 2,"National Institute of Technology, Rourkela",Software Engineering,Group 1,OBC-NCL,638,625
1270,Round 2,"National Institute of Technology, Rourkela",Software Engineering,Group 1,EWS,645,643
1271,Round 2,"National Institute of Technology, Rourkela",Software Engineering,Group 1,OPEN,668,655
1272,Round 2,"National Institute of Technology, Rourkela",Software Engineering,Group 1,SC,505,479
1273,Round 2,"National Institute of Technology, Rourkela",Software Engineering,Group 1,ST,368,368
1274,Round 2,"National Institute of Technology, Warangal",Sustainable Energy Generation and Storage Technologies,Group 1,OBC-NCL,354,317
1275,Round 2,"National Institute of Technology, Warangal",Sustainable Energy Generation and Storage Technologies,Group 1,OPEN,376,355
1276,Round 2,"National Institute of Technology, Warangal",Sustainable Energy Generation and Storage Technologies,Group 1,SC,291,268
1277,Round 2,"National Institute of Technology, Warangal",Sustainable Energy Generation and Storage Technologies,Group 1,ST,243,243
1278,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Structural and Construction Engineering,Group 1,OBC-NCL,317,317
1279,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Structural and Construction Engineering,Group 1,SC,264,256
1280,Round 2,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Structural and Construction Engineering,Group 1,ST,256,256
1281,Round 2,"National Institute of Technology, Jamshedpur",Information Systems Security Engineering,Group 1,OBC-NCL,507,506
